NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-06 06:35:03

BUY SIGNALS (723):
  KOTAKBANK.NS    | Price:  424.50 | Entry:  416.01 | Target:  463.04 | Risk: LOW       
  RAILTEL.NS      | Price:  271.05 | Target:  235.60 | Risk: LOW        | Conf: 100%
  OLECTRA.NS      | Price: 1229.00 | Target: 1018.82 | Risk: LOW        | Conf: 100%
  JUBLINGREA.NS   | Price:  680.30 | Target:  576.84 | Risk: LOW        | Conf: 100%
  SANOFI.NS       | Price: 3158.20 | Target: 2817.02 | Risk: LOW        | Conf: 100%
  WAAREERTL.NS    | Price:  858.95 | Target:  785.52 | Risk: LOW        | Conf: 80%
  RELAXO.NS       | Price:  344.75 | Target:  290.80 | Risk: LOW        | Conf: 100%
  VIKRAMSOLR.NS   | Price:  168.45 | Target:  139.31 | Risk: LOW        | Conf: 100%
  CANFINHOME.NS   | Price:  807.40 | Target:  711.31 | Risk: LOW        | Conf: 100%
  BSOFT.NS        | Price:  289.35 | Target:  239.98 | Risk: LOW        | Conf: 100%
  JKTYRE.NS       | Price:  367.35 | Target:  333.06 | Risk: LOW        | Conf: 80%
  ZEEL.NS         | Price:   91.61 | Target:   67.38 | Risk: LOW        | Conf: 100%
  JKLAKSHMI.NS    | Price:  515.70 | Target:  461.02 | Risk: LOW        | Conf: 100%
  PRIVISCL.NS     | Price: 3367.30 | Target: 3006.26 | Risk: LOW        | Conf: 100%
  SONATSOFTW.NS   | Price:  285.25 | Target:  227.52 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  166.75 | Target:  140.22 | Risk: LOW        | Conf: 100%
  VESUVIUS.NS     | Price:  419.15 | Target:  362.85 | Risk: LOW        | Conf: 100%
  STARCEMENT.NS   | Price:  190.19 | Target:  162.40 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   57.02 | Target:   48.26 | Risk: LOW        | Conf: 100%
  PGHL.NS         | Price: 5660.00 | Target: 5094.86 | Risk: LOW        | Conf: 100%
  AVANTIFEED.NS   | Price:  798.60 | Target:  687.87 | Risk: LOW        | Conf: 100%
  MEDPLUS.NS      | Price:  676.35 | Target:  575.87 | Risk: LOW        | Conf: 80%
  SHAKTIPUMP.NS   | Price:  473.00 | Target:  420.07 | Risk: LOW        | Conf: 100%
  ABFRL.NS        | Price:   52.97 | Target:   46.12 | Risk: LOW        | Conf: 100%
  RHIM.NS         | Price:  371.35 | Target:  331.49 | Risk: LOW        | Conf: 80%
  JLHL.NS         | Price:  286.45 | Target:  231.08 | Risk: LOW        | Conf: 100%
  KPIGREEN.NS     | Price:  307.00 | Target:  263.37 | Risk: LOW        | Conf: 80%
  TRANSRAILL.NS   | Price:  429.30 | Target:  376.17 | Risk: LOW        | Conf: 100%
  MAPMYINDIA.NS   | Price:  972.20 | Target:  786.63 | Risk: LOW        | Conf: 80%
  UJJIVANSFB.NS   | Price:   64.43 | Target:   52.98 | Risk: LOW        | Conf: 100%
  LATENTVIEW.NS   | Price:  267.25 | Target:  227.14 | Risk: LOW        | Conf: 100%
  LLOYDSENT.NS    | Price:   74.23 | Target:   61.41 | Risk: LOW        | Conf: 100%
  ALOKINDS.NS     | Price:    7.83 | Target:    4.48 | Risk: LOW        | Conf: 100%
  TTKPRESTIG.NS   | Price:  562.75 | Target:  482.96 | Risk: LOW        | Conf: 100%
  DBREALTY.NS     | Price:  102.57 | Target:   79.36 | Risk: LOW        | Conf: 100%
  TCI.NS          | Price:  868.20 | Target:  764.81 | Risk: LOW        | Conf: 100%
  BBOX.NS         | Price:  712.25 | Target:  577.83 | Risk: LOW        | Conf: 100%
  POWERMECH.NS    | Price: 2306.10 | Target: 1970.78 | Risk: LOW        | Conf: 100%
  SAREGAMA.NS     | Price:  492.75 | Target:  408.95 | Risk: LOW        | Conf: 100%
  TANLA.NS        | Price:  521.15 | Target:  417.45 | Risk: LOW        | Conf: 100%
  HAPPSTMNDS.NS   | Price:  354.00 | Target:  249.55 | Risk: LOW        | Conf: 100%
  GMRP&UI.NS      | Price:   95.30 | Target:   78.64 | Risk: LOW        | Conf: 80%
  WEWORK.NS       | Price:  666.95 | Target:  553.41 | Risk: LOW        | Conf: 100%
  RCF.NS          | Price:  114.92 | Target:   98.83 | Risk: LOW        | Conf: 100%
  MAHLIFE.NS      | Price:  362.40 | Target:  314.76 | Risk: LOW        | Conf: 100%
  OSWALPUMPS.NS   | Price:  279.20 | Target:  235.38 | Risk: LOW        | Conf: 100%
  DODLA.NS        | Price: 1066.80 | Target:  904.23 | Risk: LOW        | Conf: 100%
  NETWORK18.NS    | Price:   28.38 | Target:   22.08 | Risk: LOW        | Conf: 100%
  CERA.NS         | Price: 5787.50 | Target: 5062.32 | Risk: LOW        | Conf: 80%
  BORORENEW.NS    | Price:  499.15 | Target:  422.79 | Risk: LOW        | Conf: 100%
  KALPATARU.NS    | Price:  277.65 | Target:  235.72 | Risk: LOW        | Conf: 100%
  TRIVENI.NS      | Price:  275.65 | Target:  208.74 | Risk: LOW        | Conf: 100%
  DBL.NS          | Price:  401.00 | Target:  365.12 | Risk: LOW        | Conf: 100%
  THANGAMAYL.NS   | Price: 5332.00 | Target: 4499.86 | Risk: LOW        | Conf: 100%
  PNCINFRA.NS     | Price:  183.11 | Target:  154.15 | Risk: LOW        | Conf: 100%
  FDC.NS          | Price:  342.80 | Target:  296.07 | Risk: LOW        | Conf: 80%
  LLOYDSENGG.NS   | Price:   84.21 | Target:   69.05 | Risk: LOW        | Conf: 100%
  REDTAPE.NS      | Price:  120.43 | Target:  102.41 | Risk: LOW        | Conf: 80%
  INOXGREEN.NS    | Price:  175.10 | Target:  141.51 | Risk: LOW        | Conf: 80%
  SFL.NS          | Price:  646.80 | Target:  561.87 | Risk: LOW        | Conf: 100%
  V2RETAIL.NS     | Price:  216.50 | Target:  190.84 | Risk: LOW        | Conf: 80%
  GANESHHOU.NS    | Price:  758.95 | Target:  635.45 | Risk: LOW        | Conf: 100%
  RTNINDIA.NS     | Price:   27.82 | Target:   23.30 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  663.65 | Target:  545.08 | Risk: LOW        | Conf: 100%
  RATEGAIN.NS     | Price:  851.15 | Target:  667.49 | Risk: LOW        | Conf: 100%
  MHRIL.NS        | Price:  207.40 | Target:  180.17 | Risk: LOW        | Conf: 100%
  EQUITASBNK.NS   | Price:   72.95 | Target:   64.18 | Risk: LOW        | Conf: 100%
  CMSINFO.NS      | Price:  243.46 | Target:  208.24 | Risk: LOW        | Conf: 80%
  SYMPHONY.NS     | Price:  580.35 | Target:  517.28 | Risk: LOW        | Conf: 100%
  AHLUCONT.NS     | Price:  599.05 | Target:  455.48 | Risk: LOW        | Conf: 100%
  IFBIND.NS       | Price: 1305.70 | Target: 1134.45 | Risk: LOW        | Conf: 100%
  BAJAJELEC.NS    | Price:  331.15 | Target:  282.97 | Risk: LOW        | Conf: 100%
  SURYAROSNI.NS   | Price:  216.49 | Target:  190.60 | Risk: LOW        | Conf: 80%
  RTNPOWER.NS     | Price:    7.36 | Target:    5.98 | Risk: LOW        | Conf: 100%
  GREENLAM.NS     | Price:  242.62 | Target:  213.65 | Risk: LOW        | Conf: 100%
  SUPRAJIT.NS     | Price:  479.45 | Target:  416.97 | Risk: LOW        | Conf: 100%
  JAYNECOIND.NS   | Price:   89.04 | Target:   65.04 | Risk: LOW        | Conf: 100%
  HGINFRA.NS      | Price:  482.00 | Target:  417.84 | Risk: LOW        | Conf: 100%
  ICRA.NS         | Price: 4884.50 | Target: 4172.96 | Risk: LOW        | Conf: 80%
  SUBROS.NS       | Price:  709.60 | Target:  634.05 | Risk: LOW        | Conf: 100%
  CRAMC.NS        | Price:  251.50 | Target:  220.68 | Risk: LOW        | Conf: 100%
  RALLIS.NS       | Price:  208.82 | Target:  189.12 | Risk: LOW        | Conf: 80%
  GOKEX.NS        | Price:  789.20 | Target:  693.95 | Risk: LOW        | Conf: 80%
  CHEMPLASTS.NS   | Price:  170.29 | Target:  136.92 | Risk: LOW        | Conf: 100%
  ASHAPURMIN.NS   | Price:  551.00 | Target:  454.75 | Risk: LOW        | Conf: 100%
  SWSOLAR.NS      | Price:  186.23 | Target:  157.39 | Risk: LOW        | Conf: 100%
  PICCADIL.NS     | Price:  615.75 | Target:  512.50 | Risk: LOW        | Conf: 100%
  INDIAGLYCO.NS   | Price:  260.40 | Target: -282.17 | Risk: NORMAL     | Conf: 80%
  IMFA.NS         | Price: 1288.40 | Target: 1053.08 | Risk: LOW        | Conf: 100%
  MASFIN.NS       | Price:  295.00 | Target:  255.06 | Risk: LOW        | Conf: 100%
  FISCHER.NS      | Price:   36.04 | Target:   27.78 | Risk: LOW        | Conf: 100%
  KSCL.NS         | Price:  744.10 | Target:  652.76 | Risk: LOW        | Conf: 100%
  SHOPERSTOP.NS   | Price:  381.75 | Target:  308.52 | Risk: LOW        | Conf: 100%
  FIEMIND.NS      | Price: 2085.80 | Target: 1794.66 | Risk: LOW        | Conf: 100%
  BANSALWIRE.NS   | Price:  315.00 | Target:  279.25 | Risk: LOW        | Conf: 100%
  CRIZAC.NS       | Price:  160.29 | Target:  132.06 | Risk: LOW        | Conf: 100%
  CAPILLARY.NS    | Price:  490.05 | Target:  415.78 | Risk: LOW        | Conf: 100%
  KNRCON.NS       | Price:  124.66 | Target:  101.39 | Risk: LOW        | Conf: 80%
  DATAMATICS.NS   | Price:  764.90 | Target:  667.76 | Risk: LOW        | Conf: 100%
  WEBELSOLAR.NS   | Price:   74.53 | Target:   56.45 | Risk: LOW        | Conf: 100%
  ITDC.NS         | Price:  644.35 | Target:  547.55 | Risk: LOW        | Conf: 100%
  ZAGGLE.NS       | Price:  180.77 | Target:  133.22 | Risk: LOW        | Conf: 100%
  PDSL.NS         | Price:  358.50 | Target:  304.59 | Risk: LOW        | Conf: 100%
  SUNFLAG.NS      | Price:  343.70 | Target:  291.77 | Risk: LOW        | Conf: 100%
  JKIL.NS         | Price:  487.35 | Target:  435.33 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price: 1062.10 | Target:  864.99 | Risk: LOW        | Conf: 100%
  ANUP.NS         | Price: 1785.80 | Target: 1553.84 | Risk: LOW        | Conf: 80%
  REFEX.NS        | Price:  282.55 | Target:  239.69 | Risk: LOW        | Conf: 100%
  NIITMTS.NS      | Price:  225.94 | Target:  190.18 | Risk: LOW        | Conf: 80%
  DBCORP.NS       | Price:  195.65 | Target:  173.53 | Risk: LOW        | Conf: 100%
  NACLIND.NS      | Price:  166.84 | Target:  137.67 | Risk: LOW        | Conf: 80%
  SJS.NS          | Price: 2306.10 | Target: 1921.67 | Risk: LOW        | Conf: 100%
  VSTTILLERS.NS   | Price: 4187.60 | Target: 3710.28 | Risk: LOW        | Conf: 100%
  INDRAMEDCO.NS   | Price:  349.70 | Target:  310.08 | Risk: LOW        | Conf: 100%
  PACEDIGITK.NS   | Price:  167.59 | Target:  146.64 | Risk: LOW        | Conf: 100%
  VSTIND.NS       | Price:  208.15 | Target:  194.93 | Risk: LOW        | Conf: 100%
  SAMHI.NS        | Price:  153.99 | Target:  138.29 | Risk: LOW        | Conf: 100%
  STYRENIX.NS     | Price: 2043.20 | Target: 1757.56 | Risk: LOW        | Conf: 80%
  ORIENTCEM.NS    | Price:  129.68 | Target:  115.27 | Risk: LOW        | Conf: 80%
  GOPAL.NS        | Price:  265.10 | Target:  223.26 | Risk: LOW        | Conf: 100%
  BHARATRAS.NS    | Price: 1171.80 | Target: 1000.87 | Risk: LOW        | Conf: 100%
  AVANTEL.NS      | Price:  154.96 | Target:  135.44 | Risk: LOW        | Conf: 100%
  HUBTOWN.NS      | Price:  189.26 | Target:  147.88 | Risk: LOW        | Conf: 100%
  RAYMONDREL.NS   | Price:  529.15 | Target:  422.22 | Risk: LOW        | Conf: 100%
  SANATHAN.NS     | Price:  456.20 | Target:  356.24 | Risk: LOW        | Conf: 80%
  AWFIS.NS        | Price:  260.80 | Target:  213.98 | Risk: LOW        | Conf: 100%
  RAMKY.NS        | Price:  347.40 | Target:  288.33 | Risk: LOW        | Conf: 100%
  GOLDIAM.NS      | Price:  345.30 | Target:  295.25 | Risk: LOW        | Conf: 100%
  JTEKTINDIA.NS   | Price:  121.27 | Target:  105.22 | Risk: LOW        | Conf: 100%
  HEMIPROP.NS     | Price:  126.55 | Target:  113.71 | Risk: LOW        | Conf: 100%
  CAMLINFINE.NS   | Price:  103.13 | Target:   85.07 | Risk: LOW        | Conf: 100%
  VAIBHAVGBL.NS   | Price:  218.74 | Target:  188.99 | Risk: LOW        | Conf: 100%
  ORCHPHARMA.NS   | Price:  954.65 | Target:  725.10 | Risk: LOW        | Conf: 100%
  LUXIND.NS       | Price: 1175.10 | Target: 1025.85 | Risk: LOW        | Conf: 100%
  MCLOUD.NS       | Price:   26.29 | Target:   19.03 | Risk: LOW        | Conf: 100%
  TRUALT.NS       | Price:  425.25 | Target:  356.57 | Risk: LOW        | Conf: 100%
  GOODLUCK.NS     | Price:  472.90 | Target:  363.18 | Risk: LOW        | Conf: 100%
  MEDIASSIST.NS   | Price:  340.35 | Target:  283.28 | Risk: LOW        | Conf: 100%
  GOCOLORS.NS     | Price:  326.65 | Target:  263.63 | Risk: LOW        | Conf: 100%
  ADVENZYMES.NS   | Price:  293.20 | Target:  257.58 | Risk: LOW        | Conf: 100%
  POCL.NS         | Price:  477.80 | Target:  407.09 | Risk: LOW        | Conf: 100%
  ROSSARI.NS      | Price:  460.25 | Target:  382.37 | Risk: LOW        | Conf: 100%
  BHAGCHEM.NS     | Price:  264.60 | Target:  220.74 | Risk: LOW        | Conf: 100%
  NAVNETEDUL.NS   | Price:  131.21 | Target:  118.78 | Risk: LOW        | Conf: 80%
  INDOTHAI.NS     | Price:   35.75 | Target:   21.61 | Risk: LOW        | Conf: 100%
  GREENPANEL.NS   | Price:  158.32 | Target:  129.38 | Risk: LOW        | Conf: 80%
  BBL.NS          | Price: 2289.30 | Target: 1992.34 | Risk: LOW        | Conf: 100%
  PROTEAN.NS      | Price:  496.30 | Target:  427.76 | Risk: LOW        | Conf: 100%
  FLAIR.NS        | Price:  243.71 | Target:  219.26 | Risk: LOW        | Conf: 100%
  EPACK.NS        | Price:  189.27 | Target:  163.25 | Risk: LOW        | Conf: 100%
  ARKADE.NS       | Price:  125.22 | Target:  103.59 | Risk: LOW        | Conf: 100%
  PSPPROJECT.NS   | Price:  875.50 | Target:  756.11 | Risk: LOW        | Conf: 100%
  STYLAMIND.NS    | Price: 3387.40 | Target: 2763.26 | Risk: LOW        | Conf: 80%
  PARKHOTELS.NS   | Price:  112.18 | Target:   94.69 | Risk: LOW        | Conf: 100%
  DDEVPLSTIK.NS   | Price:  273.00 | Target:  237.29 | Risk: LOW        | Conf: 80%
  PATELENG.NS     | Price:   27.28 | Target:   23.40 | Risk: LOW        | Conf: 100%
  GANECOS.NS      | Price:  999.90 | Target:  832.04 | Risk: LOW        | Conf: 100%
  SAGCEM.NS       | Price:  152.86 | Target:  125.11 | Risk: LOW        | Conf: 100%
  SIYSIL.NS       | Price:  552.65 | Target:  459.95 | Risk: LOW        | Conf: 100%
  HPL.NS          | Price:  304.15 | Target:  262.95 | Risk: LOW        | Conf: 100%
  EASEMYTRIP.NS   | Price:    6.00 | Target:    5.23 | Risk: LOW        | Conf: 100%
  SANDHAR.NS      | Price:  624.00 | Target:  511.61 | Risk: LOW        | Conf: 100%
  AGIIL.NS        | Price:  283.70 | Target:  227.97 | Risk: LOW        | Conf: 100%
  EMSLIMITED.NS   | Price:  383.05 | Target:  308.42 | Risk: LOW        | Conf: 100%
  SANGHVIMOV.NS   | Price:  439.20 | Target:  327.40 | Risk: LOW        | Conf: 100%
  MUTHOOTMF.NS    | Price:  205.29 | Target:  170.39 | Risk: LOW        | Conf: 100%
  KPEL.NS         | Price:  247.32 | Target:  190.28 | Risk: LOW        | Conf: 100%
  PRAKASH.NS      | Price:  125.63 | Target:  105.67 | Risk: LOW        | Conf: 100%
  RPSGVENT.NS     | Price:  831.40 | Target:  734.20 | Risk: LOW        | Conf: 100%
  BCG.NS          | Price:    8.98 | Target:    7.94 | Risk: LOW        | Conf: 80%
  RAMCOIND.NS     | Price:  323.25 | Target:  267.54 | Risk: LOW        | Conf: 100%
  EPACKPEB.NS     | Price:  231.11 | Target:  190.11 | Risk: LOW        | Conf: 80%
  POKARNA.NS      | Price:  817.15 | Target:  650.94 | Risk: LOW        | Conf: 100%
  EVEREADY.NS     | Price:  317.90 | Target:  266.94 | Risk: LOW        | Conf: 100%
  HONDAPOWER.NS   | Price: 2024.60 | Target: 1789.32 | Risk: LOW        | Conf: 100%
  SAKSOFT.NS      | Price:  154.58 | Target:  132.02 | Risk: LOW        | Conf: 100%
  MTNL.NS         | Price:   26.55 | Target:   23.00 | Risk: LOW        | Conf: 80%
  RELTD.NS        | Price:  161.37 | Target:  127.42 | Risk: LOW        | Conf: 100%
  SERVOTECH.NS    | Price:   79.62 | Target:   69.81 | Risk: LOW        | Conf: 100%
  AUTOAXLES.NS    | Price: 1688.70 | Target: 1468.84 | Risk: LOW        | Conf: 100%
  DCXINDIA.NS     | Price:  168.83 | Target:  143.28 | Risk: LOW        | Conf: 100%
  HINDWAREAP.NS   | Price:  182.61 | Target:  154.22 | Risk: LOW        | Conf: 100%
  TAJGVK.NS       | Price:  332.55 | Target:  286.88 | Risk: LOW        | Conf: 100%
  VIKRAN.NS       | Price:   60.77 | Target:   51.11 | Risk: LOW        | Conf: 100%
  CARYSIL.NS      | Price: 1140.80 | Target:  963.69 | Risk: LOW        | Conf: 80%
  HATHWAY.NS      | Price:   10.52 | Target:    9.32 | Risk: LOW        | Conf: 80%
  ADFFOODS.NS     | Price:  264.80 | Target:  218.57 | Risk: LOW        | Conf: 80%
  PANACEABIO.NS   | Price:  381.25 | Target:  308.07 | Risk: LOW        | Conf: 100%
  DIAMONDYD.NS    | Price: 1158.30 | Target: 1015.37 | Risk: LOW        | Conf: 60%
  JAICORPLTD.NS   | Price:   99.52 | Target:   87.10 | Risk: LOW        | Conf: 100%
  PFS.NS          | Price:   26.94 | Target:   23.57 | Risk: LOW        | Conf: 100%
  MBEL.NS         | Price:  270.15 | Target:  227.40 | Risk: LOW        | Conf: 80%
  BAJEL.NS        | Price:  183.82 | Target:  150.17 | Risk: LOW        | Conf: 80%
  NDRAUTO.NS      | Price:  723.45 | Target:  611.43 | Risk: LOW        | Conf: 100%
  FINOPB.NS       | Price:  139.33 | Target:  114.25 | Risk: LOW        | Conf: 100%
  MAYURUNIQ.NS    | Price:  734.85 | Target:  594.02 | Risk: LOW        | Conf: 100%
  GVPIL.NS        | Price:  649.60 | Target:  515.90 | Risk: LOW        | Conf: 100%
  KICL.NS         | Price: 5203.00 | Target: 4546.04 | Risk: LOW        | Conf: 100%
  DELTACORP.NS    | Price:   56.12 | Target:   47.32 | Risk: LOW        | Conf: 100%
  STUDDS.NS       | Price:  424.20 | Target:  380.79 | Risk: LOW        | Conf: 100%
  SASKEN.NS       | Price: 1881.30 | Target: 1520.62 | Risk: LOW        | Conf: 100%
  IDEAFORGE.NS    | Price:  777.05 | Target:  606.85 | Risk: LOW        | Conf: 100%
  WEL.NS          | Price:   76.03 | Target:    4.43 | Risk: LOW        | Conf: 100%
  DOLLAR.NS       | Price:  264.25 | Target:  232.95 | Risk: LOW        | Conf: 80%
  UGROCAP.NS      | Price:   86.35 | Target:   73.38 | Risk: LOW        | Conf: 100%
  HITECH.NS       | Price:   75.77 | Target:   62.56 | Risk: LOW        | Conf: 100%
  AMRUTANJAN.NS   | Price:  505.45 | Target:  412.65 | Risk: LOW        | Conf: 100%
  SHRINGARMS.NS   | Price:  217.91 | Target:  188.78 | Risk: LOW        | Conf: 100%
  MOBIKWIK.NS     | Price:  192.12 | Target:  166.95 | Risk: LOW        | Conf: 100%
  WAAREEINDO.NS   | Price:  272.00 | Target:  218.91 | Risk: LOW        | Conf: 100%
  MUKANDLTD.NS    | Price:  134.44 | Target:  118.38 | Risk: LOW        | Conf: 80%
  KERNEX.NS       | Price: 1817.00 | Target: 1289.00 | Risk: LOW        | Conf: 100%
  GTLINFRA.NS     | Price:    1.16 | Target:    1.00 | Risk: LOW        | Conf: 100%
  NIBE.NS         | Price: 1336.60 | Target: 1060.28 | Risk: LOW        | Conf: 100%
  ASALCBR.NS      | Price:  706.35 | Target:  627.78 | Risk: LOW        | Conf: 100%
  SEPC.NS         | Price:    5.38 | Target:    4.15 | Risk: LOW        | Conf: 100%
  PRECAM.NS       | Price:  124.02 | Target:  100.05 | Risk: LOW        | Conf: 100%
  ASTEC.NS        | Price:  554.45 | Target:  430.04 | Risk: LOW        | Conf: 100%
  BETA.NS         | Price: 2218.50 | Target: 1587.93 | Risk: LOW        | Conf: 100%
  TALBROAUTO.NS   | Price:  407.75 | Target:  340.50 | Risk: LOW        | Conf: 60%
  IFGLEXPOR.NS    | Price:  204.69 | Target:  158.75 | Risk: LOW        | Conf: 100%
  SPMLINFRA.NS    | Price:  181.41 | Target:  149.32 | Risk: LOW        | Conf: 100%
  JYOTISTRUC.NS   | Price:   10.02 | Target:    8.38 | Risk: LOW        | Conf: 100%
  HUHTAMAKI.NS    | Price:  255.00 | Target:  212.30 | Risk: LOW        | Conf: 100%
  QUICKHEAL.NS    | Price:  140.94 | Target:  118.46 | Risk: LOW        | Conf: 80%
  ARIHANTSUP.NS   | Price:  229.50 | Target:  180.61 | Risk: LOW        | Conf: 100%
  SATIN.NS        | Price:  220.75 | Target:  184.80 | Risk: LOW        | Conf: 80%
  STANLEY.NS      | Price:  135.48 | Target:  116.44 | Risk: LOW        | Conf: 80%
  JNKINDIA.NS     | Price:  445.05 | Target:  363.84 | Risk: LOW        | Conf: 100%
  SOLEX.NS        | Price:  725.30 | Target:  547.46 | Risk: LOW        | Conf: 100%
  IGARASHI.NS     | Price:  422.75 | Target:  361.41 | Risk: LOW        | Conf: 100%
  GREENPOWER.NS   | Price:    9.28 | Target:    8.12 | Risk: LOW        | Conf: 100%
  PUNJABCHEM.NS   | Price: 1100.30 | Target:  892.26 | Risk: LOW        | Conf: 100%
  AWHCL.NS        | Price:  370.80 | Target:  326.91 | Risk: LOW        | Conf: 100%
  STALLION.NS     | Price:  206.68 | Target:  157.19 | Risk: LOW        | Conf: 100%
  JAGRAN.NS       | Price:   60.98 | Target:   57.18 | Risk: LOW        | Conf: 80%
  RUPA.NS         | Price:  144.49 | Target:  125.03 | Risk: LOW        | Conf: 100%
  SHRIRAMPPS.NS   | Price:   76.90 | Target:   66.02 | Risk: LOW        | Conf: 80%
  IVALUE.NS       | Price:  230.26 | Target:  169.82 | Risk: LOW        | Conf: 100%
  HMAAGRO.NS      | Price:   20.84 | Target:   16.50 | Risk: LOW        | Conf: 100%
  ORIENTTECH.NS   | Price:  238.39 | Target:  202.99 | Risk: LOW        | Conf: 100%
  EKC.NS          | Price:  106.42 | Target:   92.10 | Risk: LOW        | Conf: 100%
  SALASAR.NS      | Price:    5.20 | Target:    4.01 | Risk: LOW        | Conf: 100%
  CENTRUM.NS      | Price:   22.55 | Target:   18.50 | Risk: LOW        | Conf: 100%
  SURYODAY.NS     | Price:  152.07 | Target:  128.25 | Risk: LOW        | Conf: 100%
  SALZERELEC.NS   | Price:  549.70 | Target:  479.24 | Risk: LOW        | Conf: 100%
  GODAVARIB.NS    | Price:  241.70 | Target:  205.95 | Risk: LOW        | Conf: 80%
  SURAJEST.NS     | Price:  178.25 | Target:  148.75 | Risk: LOW        | Conf: 100%
  CIFL.NS         | Price:   19.98 | Target:   15.40 | Risk: LOW        | Conf: 80%
  RIIL.NS         | Price:  750.95 | Target:  646.81 | Risk: LOW        | Conf: 100%
  SUMEETINDS.NS   | Price:   11.50 | Target:    8.36 | Risk: LOW        | Conf: 100%
  SIGNPOST.NS     | Price:  244.25 | Target:  201.93 | Risk: LOW        | Conf: 100%
  ATULAUTO.NS     | Price:  465.15 | Target:  411.26 | Risk: LOW        | Conf: 100%
  AGARIND.NS      | Price:  450.80 | Target:  378.26 | Risk: LOW        | Conf: 100%
  CAPITALSFB.NS   | Price:  280.95 | Target:  244.93 | Risk: LOW        | Conf: 80%
  AURUM.NS        | Price:  225.16 | Target:  188.31 | Risk: LOW        | Conf: 80%
  BUTTERFLY.NS    | Price:  624.85 | Target:  553.44 | Risk: LOW        | Conf: 100%
  BHARATWIRE.NS   | Price:  181.32 | Target:  151.13 | Risk: LOW        | Conf: 100%
  VASCONEQ.NS     | Price:   30.47 | Target:   25.72 | Risk: LOW        | Conf: 100%
  WALCHANNAG.NS   | Price:  208.61 | Target:  174.07 | Risk: LOW        | Conf: 100%
  WCIL.NS         | Price:   83.38 | Target:   72.30 | Risk: LOW        | Conf: 100%
  DSSL.NS         | Price: 1053.10 | Target:  845.61 | Risk: LOW        | Conf: 100%
  WEALTH.NS       | Price:  841.70 | Target:  729.86 | Risk: LOW        | Conf: 100%
  JINDALPHOT.NS   | Price: 1021.20 | Target:  824.81 | Risk: LOW        | Conf: 100%
  ELECTHERM.NS    | Price:  980.90 | Target:  791.79 | Risk: LOW        | Conf: 100%
  SRM.NS          | Price:  462.35 | Target:  364.39 | Risk: LOW        | Conf: 80%
  AMNPLST.NS      | Price:  172.89 | Target:  135.51 | Risk: LOW        | Conf: 100%
  PASHUPATI.NS    | Price:   81.94 | Target:   71.92 | Risk: LOW        | Conf: 100%
  KRISHNADEF.NS   | Price: 1013.20 | Target:  814.31 | Risk: LOW        | Conf: 80%
  GEMAROMA.NS     | Price:  161.50 | Target:  130.56 | Risk: LOW        | Conf: 100%
  SWELECTES.NS    | Price:  572.50 | Target:  477.11 | Risk: LOW        | Conf: 100%
  5PAISA.NS       | Price:  342.10 | Target:  261.98 | Risk: LOW        | Conf: 100%
  DHANBANK.NS     | Price:   31.86 | Target:   27.26 | Risk: LOW        | Conf: 100%
  UNIENTER.NS     | Price:   93.19 | Target:   75.88 | Risk: LOW        | Conf: 80%
  INDOFARM.NS     | Price:  134.03 | Target:  111.26 | Risk: LOW        | Conf: 100%
  GGBL.NS         | Price:  222.90 | Target:  170.03 | Risk: LOW        | Conf: 100%
  NDTV.NS         | Price:   74.27 | Target:   62.48 | Risk: LOW        | Conf: 80%
  INNOVANA.NS     | Price:  305.20 | Target:  225.34 | Risk: LOW        | Conf: 100%
  BHARATSE.NS     | Price:  211.69 | Target:  170.95 | Risk: LOW        | Conf: 100%
  GALAPREC.NS     | Price: 1024.00 | Target:  780.93 | Risk: LOW        | Conf: 100%
  OSWALGREEN.NS   | Price:   20.39 | Target:   17.15 | Risk: LOW        | Conf: 100%
  DENTA.NS        | Price:  275.35 | Target:  226.98 | Risk: LOW        | Conf: 100%
  LEMERITE.NS     | Price:   20.93 | Target:   15.63 | Risk: LOW        | Conf: 100%
  ADSL.NS         | Price:  104.13 | Target:   89.33 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:   89.40 | Target:   62.79 | Risk: LOW        | Conf: 100%
  GULPOLY.NS      | Price:  186.01 | Target:  155.10 | Risk: LOW        | Conf: 80%
  SILVERTUC.NS    | Price:  167.97 | Target:  123.80 | Risk: LOW        | Conf: 100%
  JAYBARMARU.NS   | Price:  122.29 | Target:  101.71 | Risk: LOW        | Conf: 100%
  IFBAGRO.NS      | Price:  903.30 | Target:  726.05 | Risk: LOW        | Conf: 100%
  APS.NS          | Price:  244.75 | Target:  182.00 | Risk: LOW        | Conf: 100%
  PVSL.NS         | Price:  102.63 | Target:   76.82 | Risk: LOW        | Conf: 100%
  ELIN.NS         | Price:   95.40 | Target:   76.78 | Risk: LOW        | Conf: 100%
  VAKRANGEE.NS    | Price:    5.79 | Target:    4.95 | Risk: LOW        | Conf: 80%
